"effective_location.code","instances.title","items.barcode","items.effective_call_number","items.effective_shelving_order","items.item_level_call_number","items.id","items.last_check_in_date_time","items.status_name"
"dmdvd","Identity crisis : self-image in childhood / BBC Education & Training ; BBC/Open University co-production ; series producer, Dinah Lord ; produced and directed by Angela Chan ; executive producer, Tessa Livingstone.","31293500000000","BF723.I56 I34 2008 VideoDVD, 1","BF 3723 I56 I34 42008 VIDEODVD 11","BF723.I56 I34 2008 VideoDVD","3bdf0c2b-f74a-59b1-a3ce-ff000b859f11","","Available"
"dmdvd","Fitting in or standing out? : conformity in childhood / BBC Education & Training ; co-production BBC/Open University ; produced and directed by Joanna Woolf ; series producer, Rachel Coughlan.","31293500000000","BF723.I646 F58 2008 VideoDVD, 1","BF 3723 I646 F58 42008 VIDEODVD 11","BF723.I646 F58 2008 VideoDVD","4773eb9e-535a-5548-aab0-f1228c95c47f","","Available"
"dmdvd","Thanks for the memories : how children remember / BBC Education & Training ; BBC/Open University co-production.","31293500000000","BF723.M4 T43 2008 VideoDVD, 1","BF 3723 M4 T43 42008 VIDEODVD 11","BF723.M4 T43 2008 VideoDVD","9798848d-f2f0-56ff-99bc-9ec7c1c8560f","","Available"
"dmdvd","Right and wrong : Moral development in children / Films for the Humanities & Sciences, BBC Education & Training ; co-production BBC/The Open University ; produced and directed by Rob Gill and David Berry ; series producer, Dinah Lord.","31293500000000","BF723.M54 R54 2008 VideoDVD, 1","BF 3723 M54 R54 42008 VIDEODVD 11","BF723.M54 R54 2008 VideoDVD","9fbb1675-5bec-5066-8786-066ca86c1134","","Available"
"dmdvd","Will to win : helping children succeed / BBC Education & Training ; co-production BBC/Open University ; produced and directed by Clare Beavis ; series producer, Rachel Coughlan.","31293500000000","BF723.M56 W56 2008 VideoDVD, 1","BF 3723 M56 W56 42008 VIDEODVD 11","BF723.M56 W56 2008 VideoDVD","71c4a176-be30-5962-8b36-e2eef25a35b7","","Available"
"dmdvd","Power struggles : parents vs. children / BBC Education & Training ; BBC/The Open University co-production.","31293500000000","BF723.P25 P69 2008 VideoDVD, 1","BF 3723 P25 P69 42008 VIDEODVD 11","BF723.P25 P69 2008 VideoDVD","55ee95fe-90d1-54c4-b167-d1227425e86c","","Available"
"dmdvd","Divide of the sexes : gender roles in childhood / a BBC/Open University co-production ; executive producer, Tessa Livingston ; producer and director, Ruth Whippman ; researcher, Jessica Gomez McKeever.","31293500000000","BF723.S4 D58 2008 VideoDVD, 1","BF 3723 S4 D58 42008 VIDEODVD 11","BF723.S4 D58 2008 VideoDVD","9dbd2780-3313-59ff-b524-7a210d469f52","","Available"
"dmdvd","Flesh and blood : sibling rivalry / BBC Education & Training ; co-production BBC/Open University ; produced and directed by Louise Bourner and Rachel Hellings ; series producer, Dinah Lord.","31293000000000","BF723.S43 F54 2008 VideoDVD, 2","BF 3723 S43 F54 42008 VIDEODVD 12","BF723.S43 F54 2008 VideoDVD","b88cb5bd-6182-5199-83c9-2766ce334087","","Available"
"dmdvd","Zero to hero : shyness and sociability in children / BBC/Open University co-production ; BBC Education & Training.","31293500402601","BF723.S62 Z47 2008 VideoDVD, 1","BF 3723 S62 Z47 42008 VIDEODVD 11","BF723.S62 Z47 2008 VideoDVD","1437b38c-508f-5e17-a858-7698f42f0bdf","","Available"
"dmdvd","The age of stress : children under pressure / BBC ; BBC/Open University co-production ; produced and directed by Amanda Richardson, Louise Bourner.","31293500000000","BF723.S75 A34 2008 VideoDVD, 1","BF 3723 S75 A34 42008 VIDEODVD 11","BF723.S75 A34 2008 VideoDVD","eb1e6432-79f7-50e8-a2bf-6c63743b9d4d","","Available"
"dmdvd","Resilience : the biology of stress & the science of hope / a KPJR Films Production ; directed by James Redford ; produced by James Redford, Karen Pritzker ; edited and written by Jen Bradwell.","31293000000000","BF723.S75 R47 2016 VideoDVD, 1","BF 3723 S75 R47 42016 VIDEODVD 11","BF723.S75 R47 2016 VideoDVD","b07ef5a0-a702-5df7-8fdf-05975e1140ff","44986","Available"
"dmdvd","Recipe for success : how children learn / BBC Education & Training ; BBC/Open University co-production ; produced and directed by Steve Crabtree.","31293500000000","BF723.S77 R43 2008 VideoDVD, 1","BF 3723 S77 R43 42008 VIDEODVD 11","BF723.S77 R43 2008 VideoDVD","7293c0ff-8354-54ef-8668-301d240427e4","","Available"
"dmdvd","The secret life of twins : a BBC production ; Diene Petterle, Helen Williamson, directors ; Tim Spector, educational consultant.","31293000000000","BF723.T9 S43 2009 VideoDVD, 1","BF 3723 T9 S43 42009 VIDEODVD PT 12 11","BF723.T9 S43 2009 VideoDVD","257857e9-a214-5772-936c-cf0a75c7644b","","Available"
"dmdvd","The secret life of twins : a BBC production ; Diene Petterle, Helen Williamson, directors ; Tim Spector, educational consultant.","31293000000000","BF723.T9 S43 2009 VideoDVD, 1","BF 3723 T9 S43 42009 VIDEODVD PT 11 11","BF723.T9 S43 2009 VideoDVD","b256f8e6-e444-573e-b4eb-b8c5657e3f64","","Available"
"dmdvd","Witches in exile : a film by Allison Berg / produced and directed by Allison Berg.","31293000000000","BF1566 .W754 2005 VideoDVD, 1","BF 41566 W754 42005 VIDEODVD 11","BF1566 .W754 2005 VideoDVD","55977cb5-066e-5136-bb53-59160871cc2f","","Available"
"dmdvd","HÃ¤xan : ett kulturhistorist fÃ¶redrag i levande bilder i 7 avdelningar / Janus Films ; Benjamin Christensen framstÃ¤llde denna film i manuskript.","31293000000000","BF1569.W5 H39 2001 VideoDVD, 1","BF 41569 W5 H39 42001 VIDEODVD VIDEODVD SUPPL 11","BF1569.W5 H39 2001 VideoDVD","89b37ea1-5146-5822-9dcf-7871e0e63bdb","","Available"
"dmdvd","Aesthetics : philosophy of the arts.","31293000000000","BH39 .A37 2004 VideoDVD, 1","BH 239 A37 42004 VIDEODVD 11","BH39 .A37 2004 VideoDVD","4cd27542-c6ee-5268-ada3-fc9cef31f255","","Available"
"dmdvd","24 frames / CG CineÌma and Kiarostami Foundation present ; [a film by] Abbas Kiarostami ; produced by Charles Gillibert, Ahmad Kiarostami.","31293000000000","BH301.L3 T94 2019 VideoDVD, 1","BH 3301 L3 T94 42019 VIDEODVD DISC LEAFLET 11","BH301.L3 T94 2019 VideoDVD","2ed4c34d-79e2-5043-bd8f-758a94d41c7b","","Available"
"dmdvd","Dear scientists... : a film about science, morality, and humanity / by Ioanna Semendeferi.","31293034896203","BJ57 .S44 2014 VideoDVD, 1","BJ 257 S44 42014 VIDEODVD 11","BJ57 .S44 2014 VideoDVD","06676ebd-b29b-5ae6-82ed-8d2bd8abccb7","","Available"
"dmdvd","Ethics : what is right.","31293000000000","BJ71 .E845 2005 VideoDVD, 1","BJ 271 E845 42005 VIDEODVD 11","BJ71 .E845 2005 VideoDVD","a3e095df-3038-5bef-8c14-87044f7c2c25","","Available"
"dmdvd","Applying the lessons of ancient Greece : Martha Nussbaum / a production of Public Affairs Television, Inc. ; executive producer, Jack Sameth ; produced and directed by Kate Roth Knull.","31293000000000","BJ192 .M37 2008 VideoDVD, 1","BJ 3192 M37 42008 VIDEODVD 11","BJ192 .M37 2008 VideoDVD","d3525c5b-67bd-57a5-a74b-d9cc854a7ad0","","Available"
"dmdvd","Rights & wrongs : the story of women in Islam / Women Make Movies ; from Papillon Productions ; a film by Corine Huq ; produced by Mohammad Dasthi ; written and directed by Corine Huq.","31293000000000","BJ1292.W6 R54 2011 VideoDVD, 1","BJ 41292 W6 R54 42011 VIDEODVD 11","BJ1292.W6 R54 2011 VideoDVD","7b1cfaf8-09c9-56fb-b502-f949841ce7a5","","Available"
"dmdvd","Confronting discrimination and prejudice / produced by ABC News.","31293000000000","BJ1419 .C66 2008 VideoDVD, 1","BJ 41419 C66 42008 VIDEODVD 11","BJ1419 .C66 2008 VideoDVD","bed80fa5-1c4c-57df-a170-5fcd7e1b298a","","Available"
"dmdvd","Opposing aggression and bullying / produced by ABC News.","31293030279842","BJ1419 .O67 2008 VideoDVD, 1","BJ 41419 O67 42008 VIDEODVD 11","BJ1419 .O67 2008 VideoDVD","0c627c2e-dddf-5038-8a25-7fbf59444cbf","","Available"
"dmdvd","Standing up as a citizen / produced by ABC News.","31293000000000","BJ1419 .S73 2008 VideoDVD, 1","BJ 41419 S73 42008 VIDEODVD 11","BJ1419 .S73 2008 VideoDVD","b519a7d5-7926-5bab-9764-7101ab74d7e8","","Available"
"dmdvd","Chronicle of a summer / Janus Films ; Cineteca Bologna ; Argos Films ; Anatole Dauman preÌsente ; un film de Jean Rouch et Edgar Morin.","31293000000000","BJ1482 .C476 2013 VideoDVD, 1","BJ1482 .C476 2013 VideoDVD disc & booklet 1","BJ1482 .C476 2013 VideoDVD","d64fe8e8-25ec-54d6-8381-b79356de787a","","Available"
"dmdvd","(Dis)honesty : the truth about lies / Salty Features ; Bond/360, CNBC and the (Dis)Honesty Project present a CNBC, Fourth & Twenty8 Films and Salty Features production ; a film by Yael Melamede ; produced by Dan Ariely [and others] ; written by Chad Beck, Yael Melamede ; directed by Yael Melamede.","31293000000000","BJ1533.H7 D57 2015 VideoDVD, 1","BJ 41533 H7 D57 42015 VIDEODVD 11","BJ1533.H7 D57 2015 VideoDVD","4c9fdb80-e83e-5524-ba39-4340f18789a2","","Available"
"dmdvd","The best things in life aren't things : heartfelt lessons that touch the human spirit / Jim Tuman.","31293000000000","BJ1589 .T85 2009 VideoDVD, 1","BJ 41589 T85 42009 VIDEODVD DISC CARD 11","BJ1589 .T85 2009 VideoDVD","6451147a-1d56-57a6-9f5a-ede62e394324","","Available"
"dmdvd","The sacred / a presentation of Productions Coscient Inc. ; director, Marc Cayer ; producer, Vincent Leduc.","31293000000000","BL65.C8 S34 2003 VideoDVD, 1","BL 265 C8 S34 42003 VIDEODVD 11","BL65.C8 S34 2003 VideoDVD","aeb50479-3ec2-57ad-b221-37a5cce1c812","","Available"
"dmdvd","Renewal : stories from America's religious-environmental movement / Marty Ostrow and Terry Kay Rockefeller.","31293000000000","BL65.E36 R45 2007 VideoDVD, 1","BL 265 E36 R45 42007 VIDEODVD 11","BL65.E36 R45 2007 VideoDVD","7d4e0b8c-0101-5b08-bb71-895b55e8abb5","","Available"
"dmdvd","Jesus politics : the Bible & the ballot / directed by Ilan Ziv ; narration written by Ilan Ziv, Deborah G. Davies ; a co-production of Tamouz Media/Bo Travail! and Independent Television Service (ITVS) [and others].","31293000000000","BL65.P7 J47 2008 VideoDVD, 1","BL 265 P7 J47 42008 VIDEODVD 11","BL65.P7 J47 2008 VideoDVD","3d4e4aed-7f2b-5f0d-828b-6e87decff229","","Available"
"dmdvd","Faith & doubt at Ground Zero / WGBH Educational Foundation ; a Frontline co-production with Helen Whitney Productions ; produced by Helen Whitney ; written by Helen Whitney & Ron Rosenbaum.","31293000000000","BL65.T47 F35 2011 VideoDVD, 1","BL 265 T47 F35 42011 VIDEODVD 11","BL65.T47 F35 2011 VideoDVD","c2a1d632-3d48-526c-ab3f-ef7f36bf4588","","Available"
"dmdvd","The long search.","31293025683099","BL80.2 .L64 2001 VideoDVD, 1","BL 280.2 L64 42001 VIDEODVD VIDEODISC 11 11","BL80.2 .L64 2001 VideoDVD","191c167a-ebb2-570b-9991-8c573764820c","","Available"
"dmdvd","The long search.","31293000000000","BL80.2 .L64 2001 VideoDVD, 1","BL 280.2 L64 42001 VIDEODVD VIDEODISC 15 11","BL80.2 .L64 2001 VideoDVD","92a303cd-fb2c-5cb1-a1c2-e54eb2d00a33","","Available"
"dmdvd","The long search.","31293000000000","BL80.2 .L64 2001 VideoDVD, 1","BL 280.2 L64 42001 VIDEODVD VIDEODISC 12 11","BL80.2 .L64 2001 VideoDVD","c438ac6b-fe1f-5e85-87f3-96e456404bea","","Available"
"dmdvd","The long search.","31293000000000","BL80.2 .L64 2001 VideoDVD, 1","BL 280.2 L64 42001 VIDEODVD VIDEODISC 14 11","BL80.2 .L64 2001 VideoDVD","ddcbea00-f90f-5eba-b8e9-a44c2af349d4","","Available"
"dmdvd","The long search.","31293000000000","BL80.2 .L64 2001 VideoDVD, 1","BL 280.2 L64 42001 VIDEODVD VIDEODISC 13 11","BL80.2 .L64 2001 VideoDVD","e9ee431c-f464-518e-a240-7c178550c5c3","","Available"
"dmdvd","The world of Joseph Campbell : transformations of myth through time / producer, William Free ; director, Roy A. Cox.","31293036214066","BL304.C365 W67 2016 VideoDVD, 1","BL 3304 C365 W67 42016 VIDEODVD V 11 11","BL304.C365 W67 2016 VideoDVD","0b793649-91f2-591b-9297-c6ab0a52a05e","","Available"
"dmdvd","The world of Joseph Campbell : transformations of myth through time / producer, William Free ; director, Roy A. Cox.","31293000000000","BL304.C365 W67 2016 VideoDVD, 1","BL 3304 C365 W67 42016 VIDEODVD V 12 11","BL304.C365 W67 2016 VideoDVD","4489c6af-af51-5b15-9dcb-69e04d3cd1b7","","Available"
"dmdvd","The world of Joseph Campbell : transformations of myth through time / producer, William Free ; director, Roy A. Cox.","31293000000000","BL304.C365 W67 2016 VideoDVD, 1","BL 3304 C365 W67 42016 VIDEODVD V 15 11","BL304.C365 W67 2016 VideoDVD","594c7b90-2d87-5055-bf0a-6021f30cf394","","Available"
"dmdvd","The world of Joseph Campbell : transformations of myth through time / producer, William Free ; director, Roy A. Cox.","31293000000000","BL304.C365 W67 2016 VideoDVD, 1","BL 3304 C365 W67 42016 VIDEODVD V 13 11","BL304.C365 W67 2016 VideoDVD","6d06da0f-4de8-5aeb-89c9-020e03ce085d","","Available"
"dmdvd","The world of Joseph Campbell : transformations of myth through time / producer, William Free ; director, Roy A. Cox.","31293000000000","BL304.C365 W67 2016 VideoDVD, 1","BL 3304 C365 W67 42016 VIDEODVD V 17 11","BL304.C365 W67 2016 VideoDVD","71c39a07-5847-5e1e-a051-7cc23f3b0926","","Available"
"dmdvd","The world of Joseph Campbell : transformations of myth through time / producer, William Free ; director, Roy A. Cox.","31293000000000","BL304.C365 W67 2016 VideoDVD, 1","BL 3304 C365 W67 42016 VIDEODVD V 14 11","BL304.C365 W67 2016 VideoDVD","7fb1fd02-d6a7-5268-a67f-baf9692a167e","","Available"
"dmdvd","The world of Joseph Campbell : transformations of myth through time / producer, William Free ; director, Roy A. Cox.","31293000000000","BL304.C365 W67 2016 VideoDVD, 1","BL 3304 C365 W67 42016 VIDEODVD V 16 11","BL304.C365 W67 2016 VideoDVD","c2285405-1c99-5466-9389-f499eedf8bd5","","Available"
"dmdvd","The power of myth : Joseph Campbell with Bill Moyers.","31293000000000","BL304 .J67 2012 VideoDVD, 1","BL 3304 J67 42012 VIDEODVD DISCS 11 13 GUIDE 11","BL304 .J67 2012 VideoDVD","69c1ae73-9db9-5cf6-a90d-23a7328d21ff","45589","Available"
"dmdvd","Standing on sacred ground / a co-production of Pacific Islanders in Communications, Vision Maker Media and Sacred Land Film Project.","31293000000000","BL580 .S73 2013 VideoDVD, 1","BL 3580 S73 42013 VIDEODVD V 11 11","BL580 .S73 2013 VideoDVD","3493ddfa-d9e2-5d0a-baea-2100eb238167","","Available"
"dmdvd","Samsara / a Mark Magidson Production ; a Ron Fricke film ; [produced by Mark Magidson ; directed & photographed by Ron Fricke].","31293000000000","BL600 .S26 2012 VideoDVD, 1","BL 3600 S26 42012 VIDEODVD DISCS 11 12 11","BL600 .S26 2012 VideoDVD","bceec423-be23-5959-b9fc-b85738b863e3","","Available"
"dmdvd","First freedom : the fight for religious liberty / a Lee Groberg and Mark Goodman film ; produced in partnership with Groberg Films and WETA ; directed and produced by Lee Groberg.","31293000000000","BL640 .F57 2012 VideoDVD, 1","BL 3640 F57 42012 VIDEODVD 11","BL640 .F57 2012 VideoDVD","dd54f920-a221-5125-8dc8-2c9e10be3a18","","Available"
"dmdvd","Classical mythology / Elizabeth Vandiver.","31293031394228","BL782 .V36 2007 VideoDVD, 1","BL 3782 V36 42007 VIDEODVD PT 11 DISC 11 12 11","BL782 .V36 2007 VideoDVD","1d08f8c6-ce9c-5736-9a9c-7aa150b4fb03","","Available"
"dmdvd","Classical mythology / Elizabeth Vandiver.","31293000000000","BL782 .V36 2007 VideoDVD, 1","BL 3782 V36 42007 VIDEODVD PT 12 DISC 11 12 11","BL782 .V36 2007 VideoDVD","7aa4db04-2985-581d-ba0b-69bbf9fc37d1","","Available"
"dmdvd","Helen of Troy / a Lion Television Production ; producer, Jessica Taylor ; director, Bill Locke.","31293000000000","BL820.H45 H45 2005 VideoDVD, 1","BL 3820 H45 H45 42005 VIDEODVD 11","BL820.H45 H45 2005 VideoDVD","62fd9c66-1ae1-5ef7-8c56-fa7e1b8964ff","","Available"
"dmdvd","Orfeu negro = Black Orpheus / Lopert Films, Inc. ; co-production franco-italienne, Dispatfilm, Gemma Cinematografica avec la participation de Tupan Filmes LTDA ; un film de Marcel Camus.","31293000000000","BL820.O7 B55 1999 VideoDVD, 1","BL 3820 O7 B55 41999 VIDEODVD 11","BL820.O7 B55 1999 VideoDVD","c00daf0b-04a3-5534-b820-cebe7c663912","","Available"
"dmdvd","The Asian & Abrahamic religions : a divine encounter in America : a documentary / by Gerald Krell & Meyer Odze ; producer, director, Gerald Krell ; producer/director of photography/editor, Meyer Odze ; Connecticut Public Television ; Auteur Productions Ltd. ; American Public Television.","31293033369913","BL1033 .A75 2011 VideoDVD, 1","BL 41033 A75 42011 VIDEODVD 11","BL1033 .A75 2011 VideoDVD","215e1687-0b8f-4628-b6f8-04bb5bff2809","44839","Available"
"dmsdv","The Veda in Kashmir / by Michael Witzel.","31293000000000","BL1112.26 .W58 2020, 1","BL 41112.26 W58 42020 VIDEODVD V 11 11","BL1112.26 .W58 2020","691ad494-0e75-51d5-b3b4-69d04d01b80a","","Available"
"dmsdv","The Veda in Kashmir / by Michael Witzel.","31293000000000","BL1112.26 .W58 2020, 1","BL 41112.26 W58 42020 VIDEODVD V 12 11","BL1112.26 .W58 2020","b5519a33-8a68-590e-b28c-0e7b3deda8c7","","Available"
"dmdvd","India / a CTVC production ; written and presented by John McCarthy ; written and directed by Geoff Dunlop.","31293000000000","BL1215.P65 I53 2004 VideoDVD, 1","BL 41215 P65 I53 42004 VIDEODVD 11","BL1215.P65 I53 2004 VideoDVD","6b218729-5753-5971-8f28-a123f7e690cc","","Available"
"dmdvd","Zhongguo Zang chuan fo jiao / Wu zhou chuan bo zhong xin chu pin ; zong bian dao Hu Jia, Zhong Xizheng ; zong jian zhi Li Bing.","31293030982304","BL1430 .Z476 2005 VideoDVD, 1","BL 41430 Z476 42005 VIDEODVD 11","BL1430 .Z476 2005 VideoDVD","01c7736c-e953-545f-a907-20e51544824f","","Available"
"dmdvd","Shen yi / Gu Tao zuo pin = The opaque god / a film by Gu Tao.","31293000000000","BL1812.S45 S54 2011 PAL VideoDVD, 1","BL 41812 S45 S54 42011 PAL VIDEODVD 11","BL1812.S45 S54 2011 PAL VideoDVD","7c7a4484-1140-5a6d-96b0-ecd3b2c4ab3c","","Available"
"dmdvd","Zhongguo dao jiao = Chinese Taoism / Wu zhou chuan bo zhong xin chu pin.","31293000000000","BL1910 .Z4766 2005 VideoDVD, 1","BL 41910 Z4766 42005 VIDEODVD 11","BL1910 .Z4766 2005 VideoDVD","d04cbb9b-412f-5f77-8ed0-c7e4c7533c69","","Available"
"dmdvd","Mazu nai Taiwan = Mazu procession / chu pin, Xianggelila yin yue you xian gong si, Wei jing chuan bo wen hua gu fen you xian gong si ; chu pin ren, jian zhi, Ren Xianqi, Ke Shangmin ; dao yan Ren Xianqi, You Shao ; zhi zuo Xian ying guo ji mei ti you xian gong si, Qian hou zi zheng he xing xiao gu fen you xian gong si.","31293000000000","BL1975 .M39 2014 Region 3 VideoDVD, 1","BL 41975 M39 42014 REGION 13 VIDEODVD 11","BL1975 .M39 2014 Region 3 VideoDVD","4345f713-6611-540c-88a2-771cba16712f","","Available"
"dmdvd","Guru Nanak : the founder of Sikhism : life & legacy / produced and directed by Gerald Krell.","31293000000000","BL2017.85.N3 G87 2019 VideoDVD, 1","BL 42017.85 N3 G87 42019 VIDEODVD 11","BL2017.85.N3 G87 2019 VideoDVD","b4207016-e4a2-574e-b0b3-ea8671166feb","","Available"
"dmdvd","Yatum = Yaadhum : a documentary film / by Kombai S. Anwar.","31293000000000","BL2032.T3 Y38 2013 VideoDVD, 1","BL 42032 T3 Y38 42013 VIDEODVD 11","BL2032.T3 Y38 2013 VideoDVD","5fb76216-9f53-57c5-ad74-96c35f4bdc41","","Available"
"dmdvd","Yatum = Yaadhum : a documentary film / by Kombai S. Anwar.","31293000000000","BL2032.T3 Y38 2013 VideoDVD, 2","BL 42032 T3 Y38 42013 VIDEODVD 12","BL2032.T3 Y38 2013 VideoDVD","f5743a49-950f-55c2-9970-d0f1d3351260","","Available"
"dmdvd","Aru / Le Centre national de la cineÌmatographie du Mali preÌsente un film de LeÌopold Togo.","31293000000000","BL2480.D6 A78 2009 PAL VideoDVD, 1","BL 42480 D6 A78 42009 PAL VIDEODVD 11","BL2480.D6 A78 2009 PAL VideoDVD","3ad4eb7d-2bcb-5bb4-bf07-a866136df7b2","","Available"
"dmsdv","Anthropologie du rituel de possession Bori en milieu hawsa au Niger : quand les gÃ©nies cohabitent avec Allah / Michela Pasian.","31293000000000","BL2480.H3 P37 2010, 1","BL 42480 H3 P37 42010 VIDEODVD 11","BL2480.H3 P37 2010","fd1b65f1-cc09-5094-b2d3-f7fa1a82b38f","","Available"
"dmsdv","Ropes to God : experiencing the Bushman spiritual universe / edited by Bradford Keeney ; photographs by Paddy M. Hill and Bradford Keeney.","31293000000000","BL2480.S24 R67 2003, 1","BL 42480 S24 R67 42003 VIDEODVD 11","BL2480.S24 R67 2003","aede8a8f-2b2a-5dff-82eb-aa6cb904ca76","","Available"
